train_loss,val_loss,train_acc,val_acc,val_precision,val_recall,val_f1
1.4409027026176453,0.8080305809020996,47.29,73.2,0.7459130763471445,0.732,0.7317444154569791
0.8994717182159424,0.6797694865226745,70.335,78.39,0.7906550519701551,0.7838999999999999,0.7825394312216807
0.7583287249565125,0.684011226272583,75.2875,79.76,0.8111455237954708,0.7975999999999999,0.7929525144355203
0.6749576385974884,0.5177841644287109,78.32,82.31,0.8328974533932936,0.8230999999999999,0.8165674088850181
0.6132612727165222,0.48383493218421936,80.0675,84.08,0.8395993851555887,0.8408,0.8390355691042629
0.5917489558219909,0.5043191100597382,80.8875,84.0,0.8487292777097167,0.8399999999999999,0.8407769863453117
0.5445939151287079,0.45722240910530093,82.4425,86.08,0.8648801969748143,0.8608,0.8609796692758547
0.5271295119285584,0.43391952056884764,82.9525,86.26,0.867700776129172,0.8625999999999999,0.8632567007951766
0.5056041243553162,0.4098127780914307,83.8225,86.81,0.8730372181151662,0.8681000000000001,0.8693037221806572
0.4753547877311707,0.4813826333999634,84.7525,84.71,0.8635855617857903,0.8471,0.8467910068599702
0.468878152179718,0.43683615012168886,85.1425,86.52,0.8722233590946195,0.8652000000000001,0.8657451681916666
0.44535865902900695,0.5150165233135223,85.8125,84.65,0.8579972943641463,0.8465,0.8458777439754617
0.43419332695007323,0.4337022458076477,86.18,86.85,0.8710796455979255,0.8685,0.8645718868752471
0.41824462037086485,0.3647597200870514,86.77,88.2,0.8833896088719838,0.882,0.8820428043543072
0.41050710945129393,0.40071516046524047,86.7025,87.81,0.8832410709229205,0.8781000000000001,0.8792310157370373
0.40333584856987,0.3839270336151123,87.1875,87.45,0.8764071136193241,0.8745,0.8733318479482767
0.38243868646621704,0.37354620885849,87.905,88.45,0.8876049348268029,0.8845000000000001,0.8847832056988045
0.37764075152873994,0.4534375527381897,87.9325,87.17,0.8821614971207575,0.8717,0.8734149437384902
0.3699657519817352,0.36656408014297487,88.46,88.9,0.889794694037872,0.889,0.888752177146972
0.3545325849056244,0.37813292899131773,88.6675,88.22,0.8859447305197431,0.8822000000000001,0.8822656720836386
0.35809867386817934,0.37748402190208435,88.535,88.73,0.8944547790828944,0.8873000000000001,0.8881545950152978
0.33704222569465636,0.360547110748291,89.2775,89.24,0.8925835010817516,0.8924000000000001,0.8917705754781915
0.3391703003883362,0.3609178412437439,89.175,88.67,0.8889675862215117,0.8867,0.8870382306678829
0.33520436387062075,0.3530811885595322,89.37,89.03,0.8935054697895074,0.8903000000000001,0.890680048748066
0.32344101033210754,0.36053658876419065,89.8275,89.05,0.8921679829958957,0.8905000000000001,0.8898845378664848
0.31957254643440247,0.3382434937238693,89.965,88.96,0.8914772811721667,0.8896000000000001,0.8885836370335621
0.31721310002803804,0.37312795677185057,89.9325,88.65,0.8907289511083061,0.8865000000000001,0.8873212666630905
0.31212781240940096,0.3592498959541321,89.94,88.6,0.8904159699525852,0.8859999999999999,0.8863367478173048
0.30755226452350615,0.3911421216487885,90.3175,88.26,0.8848324740229827,0.8825999999999998,0.882452336937763
0.302307136964798,0.3351944571971893,90.4925,89.91,0.9009025871256613,0.8991000000000001,0.8995276694659324
0.28705964295864106,0.3670743122935295,91.03,89.15,0.8919616856180174,0.8915000000000001,0.891162678945974
0.289415012550354,0.37673609838485717,90.84,88.67,0.8933147770969132,0.8866999999999999,0.8875930393819438
0.2869693061351776,0.35726141135692596,90.9525,89.18,0.8958125968824675,0.8917999999999999,0.8918908506161818
0.2801876059770584,0.3473270695924759,91.305,89.95,0.9017279494069339,0.8995,0.9001443439763973
0.272680437707901,0.37680918927192686,91.2825,89.03,0.8915540717318959,0.8903000000000001,0.8900604523482046
0.26933939967155457,0.345557829451561,91.4575,89.65,0.8968188436904676,0.8965,0.8961062252023551
0.26555649609565735,0.38879362916946414,91.7225,88.81,0.8930233502635352,0.8881,0.8879874499341419
0.26404217739105224,0.325171089553833,91.7825,89.85,0.8997874940623485,0.8985,0.8982272689480464
0.26049998044967654,0.39184041957855226,91.96,89.32,0.8982451872420496,0.8932,0.8943888482556108
0.25800125744342806,0.38652527832984923,91.7875,89.25,0.8950055484574182,0.8925000000000001,0.8917730556824163
0.25496559987068174,0.3658318418502808,91.965,89.49,0.8984510711404854,0.8949,0.895332521775005
0.25641992235183714,0.36665702590942384,91.9325,89.64,0.9008496375703174,0.8964000000000001,0.8976615509710995
0.24652489280700685,0.3610896465539932,92.2075,89.89,0.9022607225018607,0.8988999999999999,0.8998252278946746
0.25460672686100005,0.338399187707901,91.9025,89.81,0.90199327213495,0.8981,0.8992385283742849
0.24399846589565277,0.3661596271753311,92.3175,89.18,0.8965440147499898,0.8917999999999999,0.8922666739832084
0.24798057272434235,0.3824370449781418,92.27,89.57,0.9012380776098855,0.8957,0.8964792247816575
0.24245707507133485,0.3657831261634827,92.29,89.87,0.900790792863852,0.8987,0.8985337446687218
0.23950992718935013,0.33612270805835726,92.4425,89.71,0.9006108109852988,0.8970999999999998,0.8974394282283826
0.229523517203331,0.3413159315109253,92.8,90.34,0.9045908205615699,0.9034000000000001,0.9034655464022044
0.15307587308883666,0.3048122845172882,95.045,91.52,0.9154471156281563,0.9152000000000001,0.915203144777115
